Methane (ppb),Moisture,Temperature,Humidity,R2611E,R2600,R2602,R2611C,RMQ4
3382.1367,18458.049,24.095402,59.28279,67049.15,14644.798,19007.16,25665.84,50361.406
3223.5168,16286.905,21.543331,59.297955,73229.33,16116.05,20630.14,28541.744,54622.855
3134.8652,15074.118,20.235668,59.27231,76516.59,16860.541,21437.736,30164.305,57286.184
3322.034,17603.607,23.045248,59.35931,69647.46,15282.36,19552.826,26937.123,52093.156
3268.13,16826.006,22.388947,59.21581,71376.02,15666.284,20158.57,27792.902,53626.98
3240.6787,16480.062,21.826136,59.259773,72600.76,15956.159,20463.232,28413.336,54460.91
3000.6375,13272.632,18.104815,59.32627,81633.54,18115.31,22530.783,32574.61,60975.703
3389.3975,18368.764,23.874771,59.433567,67394.22,14851.842,18814.459,25978.812,50611.83
2976.948,13437.963,18.045424,59.306023,81679.79,18107.904,22513.719,32870.785,61276.598
2795.9956,11261.538,15.348757,59.667,87418.08,19870.576,23170.791,35860.73,65838.86
3063.7488,14211.056,19.196259,59.264412,79252.76,17428.764,22075.908,31525.293,59288.438
2826.4282,11689.819,15.827479,59.550762,86403.5,19508.012,23107.002,35395.785,65187.008
2782.8472,10942.028,15.0025215,59.775383,88091.734,20088.254,23253.59,36388.895,66804.24
2978.4404,13256.023,17.90541,59.309708,81932.586,18214.623,22567.066,32975.234,61552.85
3252.744,16748.998,22.236462,59.218723,71808.336,15736.259,20253.938,27968.256,53826.117
2973.1052,12967.371,17.735046,59.343838,82766.26,18384.076,22629.543,33281.9,61851.453
2663.7043,10258.621,13.899731,59.804295,90295.94,20744.852,23515.635,37640.76,68757.055
3035.372,13985.297,18.866793,59.238243,79920.67,17641.434,22230.625,31952.44,59880.145
2646.7175,10199.57,13.815713,59.767113,90257.46,20875.809,23431.79,37712.05,68799.07
3101.9763,14724.241,19.850977,59.27667,77569.664,17068.365,21719.785,30819.4,58245.082
2978.0376,13336.634,18.003548,59.33028,81898.23,18152.416,22523.664,32866.215,61281.74
3176.3276,15792.516,21.003176,59.242268,74571.664,16423.195,20903.227,29165.781,55705.617
3190.5388,15986.227,21.26245,59.17813,74044.4,16297.405,20771.13,28900.418,55226.848
3303.9534,17383.77,22.818386,59.32329,70272.36,15402.02,19770.486,27230.246,52550.168
3162.049,15505.415,20.775492,59.119614,75385.99,16603.543,21151.219,29694.564,56447.633
2854.8105,12183.154,16.36604,59.55438,85180.39,19135.553,22923.93,34550.344,63885.117
2933.5376,12617.796,17.165419,59.4921,83608.375,18677.277,22759.814,33717.527,62767.832
3002.923,13575.567,18.232452,59.391487,81365.8,17970.965,22446.174,32481.59,60682.934
3315.2686,17544.443,23.08037,59.258114,69724.414,15262.332,19638.172,26936.729,52176.914
2982.9438,13390.711,17.9965,59.395893,82020.98,18144.691,22477.65,33025.566,61449.484
3519.7478,19835.725,25.375887,59.682686,62657.64,14199.222,17020.611,24233.164,47774.977
2709.1106,10558.166,14.291746,59.694828,89765.68,20545.928,23314.578,37141.617,67918.22
3093.6882,14627.68,19.643768,59.280807,77929.22,17158.385,21803.377,30872.574,58342.543
3090.3486,14591.1875,19.676878,59.23122,77610.89,17173.125,21767.191,30714.598,58267.75
2750.176,10841.592,14.808269,59.66358,88632.92,20240.936,23271.72,36651.63,67064.42
3561.2324,20488.732,25.91591,59.78749,60955.867,13868.042,16463.033,23460.328,46587.203
3202.6748,16060.262,21.50256,59.10878,73592.58,16180.914,20752.094,28691.977,54979.973
3312.085,17628.463,23.172295,59.220078,69330.17,15187.455,19584.947,26762.318,52024.082
2664.8855,9782.055,13.289215,59.928566,91733.766,21205.701,23474.787,38346.746,69854.77
3105.8481,14941.383,19.946402,59.305386,76891.3,16944.436,21613.156,30480.613,57811.395
2919.3635,12485.636,17.008844,59.383926,84121.5,18795.447,22822.889,33995.566,63112.145
3284.5059,16998.988,22.708008,59.12355,70946.555,15509.486,20079.182,27475.29,53104.484
2999.4014,13422.973,18.121546,59.419815,81746.586,18039.465,22524.598,32832.95,61296.855
3015.1616,13675.594,18.491158,59.31548,80763.88,17861.363,22314.637,32190.676,60336.758
3157.9072,15475.759,20.603529,59.194637,75473.02,16639.75,21211.04,29623.053,56349.47
3305.8184,17412.107,22.941107,59.234066,70157.63,15346.948,19733.256,27121.99,52426.19
3032.4558,13764.792,18.605028,59.320213,80544.086,17773.719,22327.771,32170.932,60341.105
2833.5403,11853.711,16.152275,59.454212,85739.375,19325.762,23039.436,34923.375,64562.688
3481.144,19360.443,24.893583,59.620296,64020.53,14404.947,17555.47,24738.752,48722.793
2533.7192,9488.714,12.525202,59.914143,93548.54,21857.633,23203.775,39387.03,71427.78
3331.8188,17724.717,23.202879,59.33541,69318.49,15183.928,19490.625,26770.166,51874.71
2663.8635,10112.572,13.763936,59.828197,90569.14,20892.682,23488.68,37791.688,68868.93
2710.282,10377.711,14.139731,59.800114,89740.03,20640.434,23408.615,37372.633,68328.68
2819.1453,11525.664,15.645034,59.57944,86943.14,19686.578,23099.951,35547.598,65254.035
3551.2017,20203.734,25.67489,59.7307,61615.805,14009.449,16684.271,23819.055,47186.305
2935.5388,12822.245,17.326424,59.417408,83175.31,18564.54,22723.44,33566.598,62393.555
2729.6128,10605.502,14.500379,59.738888,89021.72,20431.314,23349.105,36935.938,67572.03
2566.8977,9508.467,12.799787,59.869717,92859.54,21668.9,23345.818,39194.812,71058.25
2929.7026,12977.212,17.440754,59.390694,83116.484,18471.396,22670.191,33430.39,62125.82
2777.4885,11050.633,15.069902,59.719402,88037.65,20032.162,23225.148,36329.883,66618.234
3073.5452,14322.94,19.373981,59.25523,78682.43,17335.42,22042.07,31372.7,59062.56
3024.93,13782.773,18.625772,59.34246,80647.13,17744.01,22312.967,32163.445,60277.297
2898.272,12470.04,16.958426,59.411224,84218.07,18818.146,22846.74,33994.207,63006.324
3338.4587,17902.223,23.478048,59.284267,68574.33,15031.657,19360.33,26409.607,51427.008
2950.0764,12847.436,17.426146,59.417908,83298.22,18513.232,22695.846,33427.332,62141.367
2967.7034,13124.608,17.773577,59.36154,82356.734,18284.963,22627.475,33071.03,61672.375
3272.9966,17121.455,22.527458,59.277164,70808.86,15565.93,19949.266,27494.582,53049.66
2784.0505,11362.255,15.421289,59.579395,87460.59,19806.209,23169.188,35969.96,65952.625
3220.3694,16330.305,21.651808,59.212383,73061.26,16080.909,20510.4,28440.752,54512.055
2814.6929,11292.901,15.503439,59.638966,87142.29,19815.379,23133.447,35787.188,65798.055
2935.937,12637.937,17.32511,59.330242,83478.74,18616.7,22785.816,33693.426,62685.66
3172.9392,15895.827,21.059881,59.284718,74124.16,16341.393,20909.668,29117.664,55674.54
3322.3062,17628.814,23.15166,59.312733,69461.94,15219.9,19585.092,26833.092,51975.746
3070.9546,14423.383,19.278013,59.317867,78668.66,17357.348,21937.861,31213.973,58832.55
3551.6663,20299.299,25.919561,59.626637,61214.312,13909.174,16558.34,23542.977,46799.973
3183.2092,15857.695,21.190426,59.22712,74464.1,16308.533,20907.883,29230.95,55754.16
2788.6973,11437.393,15.539732,59.54926,87154.62,19740.662,23144.576,35773.254,65670.586
3187.0955,15655.178,21.07295,59.1358,75132.695,16454.299,21070.525,29612.213,56176.906
2743.567,10345.776,14.204977,59.872227,90007.625,20628.484,23354.361,37261.51,68120.82
2888.6401,12335.364,16.765411,59.44678,84541.62,18930.57,22850.512,34049.39,63221.305
2936.2979,12725.687,17.236176,59.40882,83403.07,18633.832,22738.46,33642.03,62564.66
3228.5886,16357.946,21.630411,59.29123,72950.15,16083.009,20492.605,28446.719,54510.824
3389.066,18231.143,23.735981,59.468166,67721.234,14950.689,18887.441,26205.24,50914.824
3468.1577,19238.105,24.781023,59.569897,64518.37,14455.57,17713.658,24886.541,48918.21
3119.2302,14869.69,19.98334,59.27952,76962.2,17003.354,21564.475,30313.578,57571.46
2784.5918,11214.46,15.29878,59.61162,87766.07,19891.361,23158.639,35830.004,65897.52
2862.714,12047.801,16.322067,59.569836,85410.52,19186.367,22946.814,34658.66,64147.914
2775.48,11093.942,15.133958,59.65565,87863.55,20043.9,23199.133,36097.23,66145.09
2897.6768,12421.973,16.90994,59.413204,84250.91,18864.738,22833.512,34063.035,63125.27
3201.6433,16043.35,21.340147,59.21031,73933.95,16255.832,20772.717,28883.541,55124.195
3527.5715,19789.57,25.369581,59.70632,62924.45,14191.012,17100.172,24280.621,47868.875
2660.6394,9998.53,13.609224,59.854557,90645.58,20966.578,23525.736,37957.156,69362.26
3457.9744,19169.684,24.740366,59.531883,64752.902,14460.99,17843.69,24935.885,49033.64
2707.303,10454.718,14.337722,59.808205,89388.055,20501.557,23431.312,37137.84,67916.84
2774.3433,11081.176,15.14635,59.6402,87836.19,20030.86,23217.693,36249.137,66447.55
2990.0542,13279.122,18.017204,59.30805,82026.97,18183.605,22529.89,32970.79,61432.69
2904.634,12482.702,16.994333,59.46337,83963.89,18787.633,22823.953,33987.21,63089.863
3028.3315,13933.055,18.618378,59.403316,80420.23,17709.5,22311.791,32072.088,60014.082
3017.491,13622.905,18.50808,59.292168,81066.625,17832.078,22414.574,32338.338,60501.223
3204.31,16125.999,21.44554,59.189846,73528.88,16176.369,20744.186,28703.129,54959.074
3422.002,18780.162,24.292912,59.455223,66302.68,14589.298,18518.527,25456.123,49866.51
3146.772,15271.353,20.448023,59.184414,75849.914,16760.639,21342.729,29783.303,56648.047
2801.6475,11515.402,15.634064,59.5562,86784.94,19649.96,23129.322,35518.08,65391.242
2752.6133,11017.47,14.958281,59.69843,88323.3,20054.873,23279.758,36374.9,66724.09
3323.307,17682.393,23.13012,59.338017,69825.51,15245.621,19533.412,26922.342,51903.207
3546.3586,20312.238,26.041653,59.538986,61327.484,13714.9,16915.648,23337.637,46756.492
3285.58,16956.086,22.443726,59.250397,71154.51,15613.722,20085.188,27726.385,53496.902
2691.0942,10289.901,13.995661,59.81573,90138.516,20737.3,23442.85,37482.48,68400.38
3496.8447,19572.107,25.22133,59.557495,63385.395,14238.762,17389.238,24408.816,48226.402
2647.5952,10008.65,13.674137,59.841698,90783.19,20952.885,23510.768,38008.01,69189.14
3171.3918,15517.87,20.87529,59.246433,75035.484,16510.492,21129.9,29496.604,56313.59
3268.096,16843.863,22.295654,59.25558,71559.72,15731.642,20091.803,27855.164,53601.824
2962.8706,13165.992,17.576506,59.544224,82728.76,18331.373,22590.758,33120.71,61685.164
2779.5002,11035.958,14.988269,59.73651,88162.61,20084.562,23222.154,36340.082,66543.51
2961.5933,13093.536,17.548195,59.54002,82719.32,18348.178,22617.785,33089.125,61771.51
3466.3528,19251.223,24.778187,59.604343,64613.65,14446.347,17760.494,24887.332,48868.652
2756.915,11093.901,15.046896,59.676445,87952.68,20012.605,23267.31,36211.957,66550.55
3386.976,18326.512,23.816051,59.44269,67547.18,14902.712,18812.223,26074.111,50689.793
3162.0513,15475.136,20.77963,59.21268,75380.92,16557.707,21170.188,29676.213,56491.117
2717.9749,10601.578,14.407806,59.769047,89260.625,20434.797,23368.064,36966.273,67700.16
3037.4167,13938.436,18.803175,59.28235,79921.5,17659.809,22238.76,31825.51,59798.84
3596.7646,20791.283,26.463804,59.705063,59724.09,13640.56,16040.126,22899.158,45815.766
2755.4304,10937.477,14.833757,59.72201,88315.02,20172.643,23270.057,36509.574,66901.016
2904.5154,12497.95,16.97253,59.430035,84022.56,18811.418,22824.467,33989.008,62996.227
3367.9402,18207.2,23.816162,59.318962,67913.35,14872.181,19039.176,26059.793,50809.28
2646.2275,10143.377,13.756068,59.770153,90649.92,20935.434,23412.037,37936.188,69171.56
3053.616,14142.389,19.032612,59.326157,79205.42,17509.654,22118.328,31480.08,59332.54
3187.4329,15876.679,21.166842,59.190105,74169.76,16348.338,20844.924,29001.926,55475.387
3414.2239,18762.395,24.291595,59.46818,66034.59,14664.647,18335.957,25426.484,49780.824
3103.9734,15071.897,19.868422,59.477646,76969.875,16965.732,21440.89,30293.518,57466.258
2936.0508,12748.373,17.246645,59.486496,83433.04,18603.588,22716.756,33547.68,62431.87
2980.4033,13094.692,17.835236,59.343166,82264.17,18277.928,22574.846,32941.3,61524.285
2662.4946,10194.544,13.836315,59.764828,90854.85,20935.045,23300.553,37842.78,68857.18
2599.8213,9555.538,12.93248,59.92672,92023.39,21488.559,23494.963,38853.156,70692.88
3102.3704,14679.515,19.789183,59.247093,77544.07,17115.4,21702.879,30610.438,58001.504
2754.085,10654.791,14.561326,59.795994,88959.766,20367.195,23318.32,36913.85,67573.3
3116.4524,14935.564,20.030663,59.19674,77277.586,17030.168,21547.738,30498.092,57549.465
3278.3037,17069.404,22.515837,59.259983,71023.664,15569.125,20038.512,27588.621,53148.78
2607.9343,9630.033,13.045474,59.878193,92273.89,21464.16,23380.62,38784.938,70520.61
2950.0015,12666.73,17.33897,59.295464,83434.15,18658.227,22699.115,33783.33,62868.137
3040.6924,13883.388,18.755217,59.351295,80255.95,17693.035,22216.684,32000.703,60054.58
3366.7554,18327.44,23.773985,59.36239,67743.66,14845.739,19020.703,26025.451,50681.793
3395.275,18728.92,24.217363,59.445755,66319.32,14641.669,18586.008,25471.568,49832.46
2893.5193,12376.767,16.734085,59.486927,84646.41,18911.44,22872.6,34191.348,63340.715
2601.2468,9703.81,13.038737,59.890476,92062.875,21469.922,23349.627,38643.77,70249.15
3251.466,16726.016,22.129095,59.25169,72161.195,15805.742,20299.912,28112.994,53874.38
3083.6833,14317.881,19.27529,59.326435,78871.34,17383.078,22009.135,31301.182,58984.562
3243.162,16627.297,21.99453,59.26311,72514.305,15878.847,20392.479,28279.734,54087.016
3321.776,17635.365,23.174427,59.326103,69316.19,15169.348,19566.48,26700.764,52026.457
2710.658,10516.765,14.302807,59.776184,89486.98,20528.809,23386.73,37132.555,67785.984
2746.6194,10791.434,14.773367,59.668686,88843.12,20279.824,23286.678,36848.527,67261.3
2961.7378,13061.541,17.529392,59.54264,82820.75,18375.814,22630.717,33218.402,61933.297
2878.0168,12102.793,16.461737,59.515507,84960.68,19126.547,22937.49,34559.688,63994.76
3507.2908,19776.715,25.292366,59.615406,62989.527,14113.886,17373.975,24219.453,47979.293
3139.3672,15114.461,20.268917,59.2102,76344.04,16838.41,21507.064,30092.541,57100.258
2884.8892,12080.731,16.63147,59.38966,85026.03,19104.262,22910.049,34579.977,63942.4
3136.7998,15279.861,20.285297,59.29259,75702.67,16791.877,21361.688,29676.559,56625.773
3169.2078,15650.39,21.11147,59.089176,74711.34,16423.762,21104.775,29369.605,55983.492
2865.3289,12104.76,16.452728,59.48067,85124.02,19120.734,22963.426,34489.32,63852.863
3058.501,14261.429,19.261322,59.20092,78828.0,17431.334,22035.967,31378.088,59073.145
3400.5154,18519.21,24.067144,59.44528,66728.91,14805.668,18547.139,25780.855,50267.19
3097.887,14683.475,19.705536,59.231945,77979.72,17179.531,21741.602,30838.521,58132.94
2661.398,10046.576,13.678406,59.835144,90839.54,20983.65,23395.129,37887.812,69144.18
3402.777,18833.807,24.374596,59.366802,66483.38,14479.5625,18737.121,25329.943,49642.125
3083.0508,14559.295,19.536606,59.303104,78182.625,17239.303,21823.566,31067.338,58615.848
3093.7979,14897.754,19.789904,59.24056,77178.6,17068.55,21624.057,30376.85,57543.473
3323.759,17745.477,23.25933,59.26965,69263.37,15159.296,19473.742,26682.648,51727.785
2755.284,10947.844,14.943753,59.654716,88205.93,20164.773,23249.121,36390.574,66659.43
3363.0837,18148.28,23.8288,59.256405,67785.71,14824.694,19209.764,26026.57,50913.355
3075.9849,14394.697,19.426094,59.215183,78533.984,17320.414,21985.002,31218.992,58785.87
2781.0757,11100.97,15.10145,59.660828,87942.57,20008.805,23192.766,36079.906,66308.61
2986.3035,13167.147,17.958815,59.344727,82109.695,18205.473,22581.352,32918.426,61396.11
2977.1492,13185.792,17.92426,59.347317,82226.664,18199.408,22596.383,32997.18,61522.207
2787.7588,11195.68,15.173112,59.741604,87586.26,19940.42,23202.988,36144.477,66444.1
2839.0269,11659.893,15.908502,59.520126,86345.48,19553.574,23045.184,35366.516,65028.586
3143.1912,15380.509,20.51516,59.184822,75766.21,16734.314,21204.955,29606.238,56264.656
2888.9807,12160.551,16.54326,59.530792,85064.81,19047.723,22946.713,34396.992,63683.527
2817.8257,11615.472,15.823133,59.535297,86473.13,19553.865,23085.633,35374.37,65145.887
3144.9167,15358.17,20.475836,59.192986,75837.58,16734.395,21271.969,29705.633,56431.12
2876.1,12262.163,16.585829,59.50021,84941.086,19041.88,22883.783,34442.82,63645.207
2873.849,12102.518,16.530302,59.446842,85044.02,19120.764,22936.691,34507.32,63775.387
2828.2217,11754.012,15.985744,59.5357,86103.24,19442.195,23065.316,35136.594,64758.23
3366.189,18135.23,23.67489,59.324215,68135.0,14893.038,19212.096,26208.3,51101.195
2618.5042,9880.432,13.376678,59.820568,91540.31,21235.268,23401.805,38443.0,69865.5
2882.952,12316.467,16.70255,59.50587,84685.74,18962.318,22869.082,34312.34,63502.945
3152.2268,15253.689,20.563128,59.26566,76050.23,16667.684,21323.463,30111.717,57180.652
2910.6611,12441.537,16.98216,59.41773,84279.78,18833.066,22836.344,34143.926,63173.887
3248.3872,16615.082,22.069984,59.24225,71979.53,15821.825,20295.268,28062.092,54118.547
3341.393,17782.082,23.314167,59.343616,69204.22,15150.7295,19417.244,26706.451,51685.582
3172.1272,15788.361,20.97501,59.193512,74222.76,16419.193,20997.03,28996.43,55551.266
2694.512,10447.815,14.210852,59.697277,89905.16,20620.018,23367.156,37333.156,68152.29
2867.6792,12133.115,16.535524,59.476894,85168.34,19103.488,22936.441,34439.73,63768.605
3101.397,14867.801,19.902163,59.31315,76992.69,16973.068,21645.436,30551.377,57984.164
2935.6594,12799.712,17.33152,59.438988,83381.19,18543.025,22737.562,33548.133,62358.676
3077.3538,14530.411,19.446123,59.282196,78358.97,17261.521,21878.43,31031.658,58527.676
2628.4526,9756.783,13.277403,59.890892,91311.73,21198.064,23559.068,38396.977,70016.15
2717.8772,10439.947,14.213897,59.845234,89670.59,20563.967,23399.875,37309.574,68160.62
2842.831,11974.643,16.264936,59.5248,85322.62,19224.19,23004.479,34668.098,64180.492
2813.214,11279.127,15.351945,59.729416,87452.09,19816.324,23175.082,35883.598,65971.54
3069.6707,14308.159,19.17383,59.444496,79224.56,17382.37,22032.467,31541.791,59320.08
2844.5488,11645.59,15.881458,59.612804,86251.32,19498.822,23063.578,35266.87,65083.12
3050.307,14259.985,19.165073,59.238407,78996.34,17432.906,22006.36,31250.059,58951.52
2844.9888,11968.938,16.283192,59.473465,85416.21,19242.729,22994.555,34697.312,64146.707
2883.2957,12483.88,16.740187,59.404774,84367.19,18915.793,22822.8,34162.598,63389.312
2971.0522,13133.591,17.818619,59.39058,82365.6,18263.752,22604.865,33080.34,61653.504
3086.1118,14513.213,19.526867,59.221024,78142.98,17263.129,21873.979,30930.377,58412.18
2851.6013,11763.81,16.121607,59.546543,86117.9,19401.3,23015.766,35083.66,64584.2
2867.1077,12009.327,16.397726,59.545578,85101.2,19157.887,22996.426,34661.074,64164.086
3049.2217,14218.196,19.07367,59.3288,79251.71,17466.752,22115.984,31655.814,59466.043
3483.5593,19571.674,25.087652,59.578278,63581.38,14286.733,17427.15,24491.209,48273.207
3328.5337,17664.555,23.170212,59.2998,69445.47,15208.329,19525.807,26796.906,51938.086
3349.8533,18030.562,23.54312,59.347477,68252.305,15027.393,19111.262,26233.217,51121.21
2964.8735,13042.783,17.685354,59.41422,82483.69,18336.154,22630.611,33098.39,61759.742
2851.6443,12066.076,16.26958,59.497665,85230.58,19187.646,23028.715,34655.133,64140.285
3103.6807,14774.051,19.786818,59.269764,77415.41,17078.61,21701.58,30547.338,57877.66
3069.0847,14334.0205,19.317526,59.292023,78849.19,17336.178,22012.793,31357.736,59058.418
3323.5417,17658.654,23.110996,59.35243,69619.55,15235.55,19607.457,26885.47,51962.84
3158.282,15416.195,20.711824,59.213432,75542.305,16617.729,21091.543,29622.979,56482.316
3254.6055,16639.041,22.260967,59.13201,71955.62,15757.368,20339.281,27920.81,53838.668
3160.174,15486.284,20.735268,59.20518,75453.28,16615.668,21136.94,29592.645,56305.91
2762.3096,10936.925,14.813875,59.75507,88280.87,20178.148,23260.004,36391.01,66725.6
3103.6255,14965.975,19.946491,59.268272,77018.5,16982.652,21562.016,30347.332,57481.13
3060.3826,14165.907,19.065325,59.302425,79387.28,17498.656,22070.771,31529.705,59351.516
2883.2095,12041.594,16.477236,59.559566,84955.69,19115.865,22968.557,34560.91,64033.758
3514.3196,19711.258,25.325632,59.636276,62988.64,14243.326,17084.076,24310.836,47954.203
3309.5537,17450.541,22.9128,59.284035,70010.59,15334.296,19736.754,27095.234,52434.598
3468.2039,19256.178,24.774128,59.610294,64812.266,14410.122,17891.318,24924.215,48894.2
2628.054,9625.938,13.06714,60.008266,91822.13,21370.271,23526.49,38675.914,70279.94
3205.9658,16197.991,21.486849,59.19044,73339.35,16143.149,20676.252,28590.148,54800.145
3012.635,13830.278,18.578152,59.25529,80295.09,17813.656,22276.865,32131.56,60245.312
2759.0317,11028.872,15.021418,59.64922,88126.65,20064.707,23245.055,36249.652,66540.23
2816.7546,11503.416,15.690101,59.58935,86898.516,19662.484,23112.684,35644.363,65505.477
2893.5857,12617.802,16.806871,59.516758,84221.805,18838.434,22744.283,34018.914,63094.36
3067.488,14206.188,19.193216,59.25857,79308.83,17435.82,22056.436,31486.826,59240.406
3296.0671,17410.041,22.82575,59.29373,70324.72,15400.304,19747.424,27193.598,52438.6
3025.54,13977.771,18.727629,59.38892,80218.24,17646.014,22298.762,32113.215,60162.555
3342.4756,17913.715,23.457085,59.32366,68645.79,15024.191,19414.252,26457.844,51470.215
2963.4539,13136.151,17.810848,59.35063,82195.07,18253.777,22615.22,32986.15,61572.21
3237.0608,16532.123,21.864779,59.241558,72850.414,15955.734,20432.664,28352.795,54213.742
3226.5264,16441.719,21.794422,59.20895,72817.08,15987.896,20498.361,28346.893,54307.176
2989.8772,13146.561,17.956787,59.342674,82240.055,18242.887,22548.37,33049.496,61553.35
3221.7283,16419.656,21.710108,59.228367,72910.84,16020.409,20520.967,28419.773,54421.18
2657.56,9943.149,13.401211,59.942257,91083.69,21103.13,23423.076,38262.582,69891.82
2826.8035,11727.0625,15.935958,59.539486,86413.84,19462.633,23059.566,35189.414,64781.86
3035.124,13895.229,18.750078,59.335754,80136.99,17685.238,22211.541,31937.695,59980.31
3172.8977,15735.09,21.065977,59.14107,74652.61,16412.748,21012.867,29237.078,55739.836
2695.1758,10246.033,13.940388,59.846874,89936.39,20741.404,23461.87,37563.062,68660.64
2771.8223,11258.116,15.246774,59.632744,87482.14,19880.736,23211.262,35970.457,66160.43
3079.033,14391.355,19.412905,59.353214,78447.93,17271.648,21929.34,31158.963,58931.445
3012.082,13964.485,18.795633,59.380714,80080.7,17589.127,22188.291,31883.168,59948.57
3004.3071,13934.976,18.606112,59.32557,80537.414,17730.615,22287.684,32347.352,60381.816
3250.4355,16873.945,22.268978,59.241726,71724.766,15722.41,20183.611,27870.875,53506.336
3335.365,17714.248,23.286222,59.268867,69251.09,15164.806,19433.037,26716.074,51859.406
3079.6736,14530.361,19.496466,59.268723,78244.74,17262.236,21867.467,31167.146,58757.52
2860.0757,11874.047,16.16364,59.473095,85829.586,19356.773,22970.824,34946.34,64534.31
3264.3708,17024.326,22.4275,59.21583,71204.8,15606.722,20076.191,27641.252,53259.582
3391.7695,18465.367,24.006882,59.41068,67496.77,14740.621,18905.188,25863.158,50383.875
2863.5532,12096.628,16.490673,59.431904,85125.52,19134.047,22962.408,34580.336,64002.645
3551.991,20219.162,25.869938,59.596355,61727.188,13871.381,16830.55,23653.328,47021.45
3296.7556,17351.0,22.781622,59.305573,70283.37,15413.629,19811.71,27240.146,52614.152
3278.175,17213.158,22.568224,59.32766,70758.2,15541.511,19892.574,27448.688,52856.547
2953.4678,13160.591,17.653702,59.39797,82697.5,18324.805,22597.834,33150.61,61711.54
3066.5994,14359.959,19.3293,59.281574,78821.45,17345.043,22002.672,31482.152,59197.35
2621.266,9899.911,13.375023,59.85296,91528.71,21227.324,23383.799,38330.562,69603.76
2738.735,10815.842,14.672125,59.692825,89119.7,20292.193,23286.338,36729.453,67105.086
3127.2039,15130.723,20.212341,59.237484,76194.15,16860.951,21378.246,29827.11,56862.246
2860.8777,12106.852,16.330523,59.580357,85106.32,19155.37,22942.068,34612.066,64150.97
3301.5825,17414.252,22.881086,59.29829,70036.0,15380.011,19695.088,27114.404,52442.105
3100.3909,14626.677,19.755106,59.280556,78006.984,17122.514,21799.543,30981.57,58423.59
2947.6335,12745.756,17.36912,59.328968,83338.29,18632.633,22708.36,33804.64,62660.55
2928.283,12534.251,17.123316,59.42987,84078.62,18709.021,22765.7,33759.715,62804.785
2636.1584,10174.372,13.717675,59.73149,91238.25,21046.012,23242.443,38121.82,69234.69
2686.4792,10100.146,13.783107,59.86663,90325.57,20844.33,23491.33,37775.227,69061.914
3346.7942,18075.402,23.508587,59.31252,68343.27,14958.659,19276.469,26287.723,51227.836
3077.5522,14480.643,19.328337,59.335533,78610.06,17329.809,21929.096,31156.615,58675.984
2742.9963,10787.052,14.689821,59.727608,88748.336,20286.967,23312.174,36713.156,67193.87
3535.86,19980.445,25.687868,59.621723,61972.074,14081.546,16766.252,23892.326,47340.68
3458.67,19172.955,24.625921,59.609814,64736.98,14530.074,17767.75,25018.832,49097.152
3215.8694,16183.144,21.568266,59.212097,73562.8,16150.668,20661.916,28700.02,54824.066
2937.0938,12571.479,17.154846,59.464375,84091.24,18715.207,22748.723,33776.676,62680.195
2870.9612,12133.093,16.498003,59.48946,85149.03,19115.344,22920.697,34461.34,63793.625
2727.0762,10492.87,14.288586,59.82426,89258.11,20514.184,23386.469,37172.434,68079.63
3068.325,14585.291,19.389187,59.37367,78459.74,17259.457,21820.408,31053.35,58521.863
3271.879,17003.418,22.55989,59.238953,71041.914,15543.4795,20059.684,27621.375,53336.27
2635.2954,9723.258,13.147308,59.978043,91937.55,21305.904,23485.377,38563.344,70084.43
3211.5256,16233.039,21.479904,59.25907,73366.4,16148.119,20660.836,28660.709,54818.246
2997.7947,13730.499,18.327816,59.41374,80808.53,17862.525,22322.504,32143.027,60377.453
3363.6562,18369.186,23.803957,59.375774,67565.664,14805.577,19044.666,25936.328,50604.08
2929.5454,12589.155,17.189825,59.472164,83593.484,18657.11,22801.695,33765.316,62810.324
2812.8208,11629.0205,15.779927,59.61479,86298.43,19494.812,23138.822,35380.527,65342.406
3047.8765,14057.895,18.981226,59.253128,79626.98,17555.348,22171.3,31637.785,59474.277
3128.1726,15028.02,20.17298,59.174927,76631.234,16931.014,21504.426,30098.469,57075.453
2585.9731,9543.758,12.922855,59.909134,92243.57,21539.908,23471.543,38879.332,70533.125
3034.514,13926.637,18.804062,59.266754,80204.7,17658.104,22272.41,32021.865,59978.535
3144.857,15167.624,20.444021,59.241653,76084.26,16762.373,21329.371,29998.44,57069.203
3038.363,14002.778,18.90539,59.254074,79288.51,17619.154,22144.44,31589.752,59630.05
3055.17,14214.714,19.053646,59.3617,79206.71,17466.05,22046.963,31441.129,59279.94
3130.305,15090.843,20.272932,59.153862,76489.09,16869.65,21475.41,30065.246,56996.363
3354.8809,18149.96,23.768953,59.253197,67894.95,14871.784,19128.904,26041.91,50904.85
3155.8357,15297.565,20.612818,59.245678,76132.86,16650.732,21327.281,30115.799,57062.32
3151.832,15500.082,20.552225,59.239075,74997.39,16659.998,21149.004,29270.684,56042.664
2806.9,11402.268,15.507204,59.592773,87479.62,19742.123,23096.607,35622.496,65565.17
2640.3953,10093.987,13.615418,59.818108,90862.95,20964.611,23496.115,37985.21,69357.766
2765.6113,10915.529,14.875876,59.738815,88572.0,20170.293,23246.932,36515.316,66784.266
